Variable,Region,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
GDP_gross,EAF,trillion*usd/yr,0.535203,0.739286,1.00925,1.35672,1.81503,2.42086,3.20656,4.20471,5.45512,6.99756,8.86688,11.0898,13.6657,16.6026,19.961,23.7522,27.7524,31.6952,35.3304,38.4758,41.1796,43.5163,45.4839,47.0701,48.2988,49.1794,49.6362
GDP_gross,SAF,trillion*usd/yr,0.669929,0.819208,0.980815,1.14566,1.31298,1.48409,1.66085,1.84474,2.03529,2.23102,2.42818,2.62317,2.81479,3.00169,3.17953,3.34627,3.51154,3.68243,3.84578,3.98768,4.1097,4.21592,4.30594,4.37878,4.43546,4.47648,4.49854
GDP_gross,WEU,trillion*usd/yr,14.33,15.3264,16.507,17.8151,19.2365,20.7664,22.3895,24.0983,25.9207,27.8726,29.8896,31.9077,33.9382,36.0024,38.09,40.192,42.333,44.5083,46.5632,48.351,49.8905,51.2273,52.3576,53.2715,53.9821,54.4957,54.7709
GDP_gross,CEU,trillion*usd/yr,2.48106,2.82123,3.17987,3.53254,3.8645,4.16816,4.45459,4.73894,5.03677,5.35557,5.67108,5.95923,6.22548,6.48174,6.73802,7.00198,7.27426,7.55017,7.81048,8.03763,8.23375,8.40415,8.54836,8.66514,8.75614,8.82211,8.85786
GDP_gross,TUR,trillion*usd/yr,1.35535,1.62804,1.90995,2.19951,2.49943,2.81217,3.13605,3.46902,3.8112,4.16182,4.51464,4.86391,5.21051,5.5558,5.89691,6.23259,6.57188,6.91874,7.24775,7.53386,7.78017,7.99426,8.17545,8.322,8.43599,8.51843,8.56265
GDP_gross,UKR,trillion*usd/yr,0.515578,0.614285,0.726657,0.842334,0.955617,1.06413,1.17369,1.29115,1.42054,1.56214,1.70396,1.83506,1.95939,2.08263,2.2039,2.32207,2.44104,2.56305,2.67902,2.77987,2.86669,2.94218,3.00611,3.05782,3.09805,3.12716,3.14278
GDP_gross,STAN,trillion*usd/yr,0.591479,0.80308,1.02304,1.23525,1.42984,1.60046,1.74959,1.88428,2.02343,2.18131,2.34473,2.49922,2.6495,2.80299,2.96012,3.12009,3.28388,3.45023,3.60732,3.74411,3.862,3.96438,4.05097,4.12102,4.17551,4.21491,4.23606
GDP_gross,RUS,trillion*usd/yr,2.9552,3.47851,4.01907,4.53524,4.98177,5.33448,5.65131,5.99682,6.39575,6.84898,7.2989,7.69302,8.05134,8.40404,8.75461,9.10222,9.4547,9.81469,10.1562,10.4537,10.7103,10.9334,11.1223,11.2754,11.3946,11.4811,11.528
GDP_gross,ME,trillion*usd/yr,3.70373,4.54688,5.47189,6.452,7.45905,8.4738,9.51077,10.5931,11.7504,13.0013,14.3181,15.6723,17.0735,18.5357,20.0571,21.6315,23.2517,24.8888,26.428,27.7659,28.9176,29.9164,30.76,31.4415,31.9707,32.3523,32.5549
GDP_gross,INDIA,trillion*usd/yr,6.85778,9.44652,12.4364,15.773,19.4768,23.5725,28.0341,32.8265,37.9227,43.2799,48.7855,54.3312,59.8813,65.4012,70.7981,76.0271,81.2819,86.6761,91.8023,96.2523,100.078,103.404,106.219,108.495,110.262,111.539,112.218
GDP_gross,KOR,trillion*usd/yr,1.89925,2.22756,2.53629,2.80131,3.02698,3.2221,3.38891,3.52818,3.64175,3.73277,3.80914,3.87827,3.94179,3.99916,4.04659,4.08203,4.11328,4.14775,4.18221,4.21214,4.23786,4.26054,4.28002,4.29597,4.30857,4.31796,4.3235
GDP_gross,CHN,trillion*usd/yr,24.5335,33.2786,41.3233,47.816,53.1521,57.7855,61.5154,64.1445,66.0666,67.6862,68.9708,69.8284,70.3246,70.5608,70.6343,70.6332,70.6166,70.6247,70.6496,70.676,70.7026,70.7309,70.7596,70.7875,70.8139,70.8392,70.8633
GDP_gross,SEAS,trillion*usd/yr,2.9923,3.79164,4.66536,5.58744,6.57161,7.63515,8.77364,9.97954,11.2532,12.5929,13.9823,15.4037,16.8457,18.2992,19.7565,21.2169,22.7034,24.2168,25.6471,26.8899,27.9593,28.8878,29.6728,30.3072,30.8001,31.1557,31.3448
GDP_gross,INDO,trillion*usd/yr,1.74072,2.39496,3.12915,3.91053,4.73482,5.6015,6.50006,7.4177,8.3416,9.26016,10.1667,11.0581,11.9419,12.8235,13.6904,14.5355,15.3868,16.26,17.09,17.8113,18.432,18.9717,19.4286,19.7982,20.0855,20.2932,20.4043
GDP_gross,JAP,trillion*usd/yr,4.30037,4.51472,4.71159,4.85785,4.97837,5.10499,5.2453,5.39964,5.56196,5.72484,5.8809,6.02564,6.16549,6.30761,6.45172,6.59649,6.74368,6.89319,7.03461,7.15794,7.26435,7.35685,7.43517,7.49863,7.54812,7.58408,7.60372
GDP_gross,OCE,trillion*usd/yr,1.16672,1.33482,1.50493,1.67631,1.85587,2.04961,2.25354,2.46419,2.68929,2.93507,3.19183,3.44831,3.70153,3.95086,4.19702,4.44181,4.69043,4.9439,5.18384,5.39253,5.57221,5.7283,5.86035,5.96713,6.05015,6.11014,6.14225
GDP_gross,RSAS,trillion*usd/yr,1.34521,1.78231,2.31423,2.94467,3.69992,4.60759,5.68152,6.93492,8.39104,10.0715,11.9831,14.1239,16.4707,19.0079,21.7671,24.761,27.889,31.0093,33.9124,36.4292,38.5935,40.4666,42.0455,43.3193,44.3069,45.0163,45.3875
GDP_gross,RSAF,trillion*usd/yr,0.481045,0.627778,0.798166,1.00055,1.26472,1.62251,2.09501,2.70102,3.46219,4.40011,5.53427,6.88075,8.44393,10.2338,12.2904,14.6217,17.0847,19.5104,21.7456,23.6799,25.3426,26.7794,27.989,28.9641,29.7195,30.261,30.5418
GDP_net,CAN,trillion*usd/yr,1.53663,1.69253,1.86149,2.04966,2.24965,2.45265,2.65548,2.85966,3.07975,3.32803,3.59612,3.87231,4.15066,4.42778,4.70449,4.98295,5.26688,5.55534,5.82779,6.06478,6.26884,6.44601,6.59581,6.71692,6.81106,6.87907,6.91545
GDP_net,USA,trillion*usd/yr,16.4132,18.327,20.1671,21.83,23.3478,24.7786,26.1677,27.5572,28.9899,30.4863,31.9778,33.396,34.755,36.0781,37.3469,38.5507,39.7484,40.9816,42.1584,43.1826,44.0647,44.8328,45.484,46.0116,46.4229,46.7217,46.8845
GDP_net,MEX,trillion*usd/yr,1.94725,2.28562,2.65354,3.04462,3.46403,3.91831,4.40913,4.93661,5.49926,6.09575,6.72672,7.39225,8.08839,8.81212,9.56752,10.3575,11.1738,11.9966,12.7687,13.4399,14.0177,14.5186,14.9416,15.2831,15.5484,15.7396,15.8409
GDP_net,RCAM,trillion*usd/yr,1.00194,1.21689,1.46817,1.74739,2.06176,2.41956,2.82086,3.26491,3.75488,4.29408,4.88245,5.51912,6.20279,6.93206,7.70542,8.51912,9.36061,10.2066,10.9986,11.686,12.2773,12.7896,13.2219,13.5709,13.8416,14.0365,14.1393
GDP_net,BRA,trillion*usd/yr,2.69709,3.16777,3.6406,4.08437,4.51469,4.95243,5.40005,5.85416,6.30568,6.74835,7.19188,7.64491,8.0976,8.54026,8.98082,9.42958,9.89018,10.3576,10.7988,11.1831,11.5145,11.8024,12.0458,12.2427,12.396,12.5068,12.5664
GDP_net,RSAM,trillion*usd/yr,2.98889,3.6019,4.25941,4.95655,5.69676,6.4842,7.31906,8.20005,9.12402,10.0859,11.075,12.0821,13.1082,14.1537,15.2068,16.2592,17.3284,18.4173,19.4468,20.3415,21.1113,21.7798,22.3451,22.8019,23.1569,23.4132,23.5498
GDP_net,NAF,trillion*usd/yr,1.38645,1.79666,2.27904,2.79927,3.36054,3.97259,4.63721,5.35467,6.12703,6.95113,7.80213,8.65734,9.52055,10.3983,11.2849,12.1761,13.084,14.0078,14.8804,15.6384,16.2906,16.8568,17.3355,17.7222,18.0227,18.2393,18.3545
GDP_net,WAF,trillion*usd/yr,1.18563,1.68382,2.33428,3.16345,4.23858,5.63605,7.4373,9.72362,12.577,16.0742,20.2739,25.2184,30.8981,37.314,44.544,52.5809,61.0213,69.3717,77.0915,83.7714,89.5124,94.4761,98.6571,102.028,104.64,106.512,107.485
GDP_net,EAF,trillion*usd/yr,0.535203,0.739286,1.00925,1.35672,1.81503,2.42086,3.20656,4.20471,5.45512,6.99756,8.86688,11.0898,13.6657,16.6026,19.961,23.7522,27.7524,31.6952,35.3304,38.4758,41.1796,43.5163,45.4839,47.0701,48.2988,49.1794,49.6362
GDP_net,SAF,trillion*usd/yr,0.669929,0.819208,0.980815,1.14566,1.31298,1.48409,1.66085,1.84474,2.03529,2.23102,2.42818,2.62317,2.81479,3.00169,3.17953,3.34627,3.51154,3.68243,3.84578,3.98768,4.1097,4.21592,4.30594,4.37878,4.43546,4.47648,4.49854
GDP_net,WEU,trillion*usd/yr,14.33,15.3264,16.507,17.8151,19.2365,20.7664,22.3895,24.0983,25.9207,27.8726,29.8896,31.9077,33.9382,36.0024,38.09,40.192,42.333,44.5083,46.5632,48.351,49.8905,51.2273,52.3576,53.2715,53.9821,54.4957,54.7709
GDP_net,CEU,trillion*usd/yr,2.48106,2.82123,3.17987,3.53254,3.8645,4.16816,4.45459,4.73894,5.03677,5.35557,5.67108,5.95923,6.22548,6.48174,6.73802,7.00198,7.27426,7.55017,7.81048,8.03763,8.23375,8.40415,8.54836,8.66514,8.75614,8.82211,8.85786
GDP_net,TUR,trillion*usd/yr,1.35535,1.62804,1.90995,2.19951,2.49943,2.81217,3.13605,3.46902,3.8112,4.16182,4.51464,4.86391,5.21051,5.5558,5.89691,6.23259,6.57188,6.91874,7.24775,7.53386,7.78017,7.99426,8.17545,8.322,8.43599,8.51843,8.56265
GDP_net,UKR,trillion*usd/yr,0.515578,0.614285,0.726657,0.842334,0.955617,1.06413,1.17369,1.29115,1.42054,1.56214,1.70396,1.83506,1.95939,2.08263,2.2039,2.32207,2.44104,2.56305,2.67902,2.77987,2.86669,2.94218,3.00611,3.05782,3.09805,3.12716,3.14278
GDP_net,STAN,trillion*usd/yr,0.591479,0.80308,1.02304,1.23525,1.42984,1.60046,1.74959,1.88428,2.02343,2.18131,2.34473,2.49922,2.6495,2.80299,2.96012,3.12009,3.28388,3.45023,3.60732,3.74411,3.862,3.96438,4.05097,4.12102,4.17551,4.21491,4.23606
GDP_net,RUS,trillion*usd/yr,2.9552,3.47851,4.01907,4.53524,4.98177,5.33448,5.65131,5.99682,6.39575,6.84898,7.2989,7.69302,8.05134,8.40404,8.75461,9.10222,9.4547,9.81469,10.1562,10.4537,10.7103,10.9334,11.1223,11.2754,11.3946,11.4811,11.528
GDP_net,ME,trillion*usd/yr,3.70373,4.54688,5.47189,6.452,7.45905,8.4738,9.51077,10.5931,11.7504,13.0013,14.3181,15.6723,17.0735,18.5357,20.0571,21.6315,23.2517,24.8888,26.428,27.7659,28.9176,29.9164,30.76,31.4415,31.9707,32.3523,32.5549
GDP_net,INDIA,trillion*usd/yr,6.85778,9.44652,12.4364,15.773,19.4768,23.5725,28.0341,32.8265,37.9227,43.2799,48.7855,54.3312,59.8813,65.4012,70.7981,76.0271,81.2819,86.6761,91.8023,96.2523,100.078,103.404,106.219,108.495,110.262,111.539,112.218
GDP_net,KOR,trillion*usd/yr,1.89925,2.22756,2.53629,2.80131,3.02698,3.2221,3.38891,3.52818,3.64175,3.73277,3.80914,3.87827,3.94179,3.99916,4.04659,4.08203,4.11328,4.14775,4.18221,4.21214,4.23786,4.26054,4.28002,4.29597,4.30857,4.31796,4.3235
GDP_net,CHN,trillion*usd/yr,24.5335,33.2786,41.3233,47.816,53.1521,57.7855,61.5154,64.1445,66.0666,67.6862,68.9708,69.8284,70.3246,70.5608,70.6343,70.6332,70.6166,70.6247,70.6496,70.676,70.7026,70.7309,70.7596,70.7875,70.8139,70.8392,70.8633
GDP_net,SEAS,trillion*usd/yr,2.9923,3.79164,4.66536,5.58744,6.57161,7.63515,8.77364,9.97954,11.2532,12.5929,13.9823,15.4037,16.8457,18.2992,19.7565,21.2169,22.7034,24.2168,25.6471,26.8899,27.9593,28.8878,29.6728,30.3072,30.8001,31.1557,31.3448
GDP_net,INDO,trillion*usd/yr,1.74072,2.39496,3.12915,3.91053,4.73482,5.6015,6.50006,7.4177,8.3416,9.26016,10.1667,11.0581,11.9419,12.8235,13.6904,14.5355,15.3868,16.26,17.09,17.8113,18.432,18.9717,19.4286,19.7982,20.0855,20.2932,20.4043
GDP_net,JAP,trillion*usd/yr,4.30037,4.51472,4.71159,4.85785,4.97837,5.10499,5.2453,5.39964,5.56196,5.72484,5.8809,6.02564,6.16549,6.30761,6.45172,6.59649,6.74368,6.89319,7.03461,7.15794,7.26435,7.35685,7.43517,7.49863,7.54812,7.58408,7.60372
GDP_net,OCE,trillion*usd/yr,1.16672,1.33482,1.50493,1.67631,1.85587,2.04961,2.25354,2.46419,2.68929,2.93507,3.19183,3.44831,3.70153,3.95086,4.19702,4.44181,4.69043,4.9439,5.18384,5.39253,5.57221,5.7283,5.86035,5.96713,6.05015,6.11014,6.14225
GDP_net,RSAS,trillion*usd/yr,1.34521,1.78231,2.31423,2.94467,3.69992,4.60759,5.68152,6.93492,8.39104,10.0715,11.9831,14.1239,16.4707,19.0079,21.7671,24.761,27.889,31.0093,33.9124,36.4292,38.5935,40.4666,42.0455,43.3193,44.3069,45.0163,45.3875
GDP_net,RSAF,trillion*usd/yr,0.481045,0.627778,0.798166,1.00055,1.26472,1.62251,2.09501,2.70102,3.46219,4.40011,5.53427,6.88075,8.44393,10.2338,12.2904,14.6217,17.0847,19.5104,21.7456,23.6799,25.3426,26.7794,27.989,28.9641,29.7195,30.261,30.5418
investments,CAN,trillion*usd/yr,0.322692,0.355431,0.390913,0.430428,0.472427,0.515056,0.557651,0.600529,0.646748,0.698885,0.755185,0.813185,0.871639,0.929835,0.987943,1.04642,1.10604,1.16662,1.22384,1.2736,1.31646,1.35366,1.38512,1.41055,1.43032,1.4446,1.45224
investments,USA,trillion*usd/yr,3.44678,3.84866,4.23509,4.58431,4.90303,5.2035,5.49522,5.78701,6.08788,6.40213,6.71534,7.01315,7.29854,7.5764,7.84285,8.09565,8.34717,8.60614,8.85327,9.06835,9.25359,9.41488,9.55164,9.66244,9.74882,9.81156,9.84575
investments,MEX,trillion*usd/yr,0.408923,0.47998,0.557244,0.639369,0.727446,0.822845,0.925917,1.03669,1.15484,1.28011,1.41261,1.55237,1.69856,1.85055,2.00918,2.17507,2.3465,2.51928,2.68143,2.82238,2.94372,3.04891,3.13773,3.20946,3.26516,3.30531,3.3266
investments,RCAM,trillion*usd/yr,0.210408,0.255546,0.308316,0.366951,0.432969,0.508108,0.592381,0.68563,0.788526,0.901757,1.02532,1.15902,1.30258,1.45573,1.61814,1.78902,1.96573,2.14338,2.30971,2.45407,2.57824,2.68582,2.7766,2.84988,2.90675,2.94767,2.96926
investments,BRA,trillion*usd/yr,0.566389,0.665231,0.764526,0.857717,0.948084,1.04001,1.13401,1.22937,1.32419,1.41715,1.51029,1.60543,1.7005,1.79346,1.88597,1.98021,2.07694,2.17509,2.26774,2.34846,2.41805,2.4785,2.52962,2.57098,2.60315,2.62643,2.63894
investments,RSAM,trillion*usd/yr,0.627668,0.756398,0.894476,1.04088,1.19632,1.36168,1.537,1.72201,1.91604,2.11804,2.32576,2.53723,2.75272,2.97228,3.19343,3.41443,3.63897,3.86762,4.08383,4.27171,4.43337,4.57376,4.69246,4.7884,4.86295,4.91676,4.94545
investments,NAF,trillion*usd/yr,0.291155,0.377298,0.478598,0.587847,0.705713,0.834245,0.973814,1.12448,1.28668,1.45974,1.63845,1.81804,1.99932,2.18364,2.36984,2.55698,2.74764,2.94164,3.12489,3.28407,3.42103,3.53993,3.64045,3.72167,3.78476,3.83026,3.85444
investments,WAF,trillion*usd/yr,0.248983,0.353603,0.490198,0.664325,0.890101,1.18357,1.56183,2.04196,2.64117,3.37557,4.25753,5.29587,6.48859,7.83594,9.35423,11.042,12.8145,14.5681,16.1892,17.592,18.7976,19.84,20.718,21.4259,21.9743,22.3676,22.5718
investments,EAF,trillion*usd/yr,0.112393,0.15525,0.211943,0.284911,0.381155,0.508381,0.673378,0.88299,1.14558,1.46949,1.86204,2.32886,2.8698,3.48654,4.1918,4.98796,5.828,6.65599,7.41938,8.07992,8.64772,9.13843,9.55161,9.88471,10.1427,10.3277,10.4236
investments,SAF,trillion*usd/yr,0.140685,0.172034,0.205971,0.240588,0.275727,0.311658,0.348779,0.387396,0.427411,0.468514,0.509918,0.550865,0.591106,0.630354,0.667701,0.702717,0.737422,0.77331,0.807615,0.837413,0.863036,0.885342,0.904248,0.919545,0.931446,0.940061,0.944693
investments,WEU,trillion*usd/yr,3.00929,3.21855,3.46647,3.74116,4.03967,4.36093,4.7018,5.06065,5.44335,5.85325,6.27682,6.70062,7.12702,7.5605,7.99891,8.44031,8.88993,9.34674,9.77828,10.1537,10.477,10.7577,10.9951,11.187,11.3362,11.4441,11.5019
investments,CEU,trillion*usd/yr,0.521023,0.592459,0.667773,0.741833,0.811545,0.875314,0.935463,0.995178,1.05772,1.12467,1.19093,1.25144,1.30735,1.36117,1.41498,1.47042,1.52759,1.58554,1.6402,1.6879,1.72909,1.76487,1.79515,1.81968,1.83879,1.85264,1.86015
investments,TUR,trillion*usd/yr,0.284623,0.341888,0.40109,0.461898,0.524881,0.590556,0.658571,0.728495,0.800353,0.873982,0.948075,1.02142,1.09421,1.16672,1.23835,1.30884,1.3801,1.45294,1.52203,1.58211,1.63384,1.67879,1.71684,1.74762,1.77156,1.78887,1.79816
investments,UKR,trillion*usd/yr,0.108271,0.129,0.152598,0.17689,0.20068,0.223466,0.246476,0.271141,0.298314,0.32805,0.357832,0.385364,0.411473,0.437352,0.46282,0.487634,0.512619,0.53824,0.562594,0.583773,0.602004,0.617859,0.631283,0.642143,0.650591,0.656703,0.659984
investments,STAN,trillion*usd/yr,0.124211,0.168647,0.214838,0.259403,0.300267,0.336096,0.367415,0.395698,0.42492,0.458074,0.492393,0.524836,0.556396,0.588628,0.621624,0.655218,0.689615,0.724548,0.757538,0.786263,0.811019,0.83252,0.850705,0.865414,0.876856,0.88513,0.889572
investments,RUS,trillion*usd/yr,0.620592,0.730488,0.844005,0.9524,1.04617,1.12024,1.18678,1.25933,1.34311,1.43829,1.53277,1.61553,1.69078,1.76485,1.83847,1.91147,1.98549,2.06108,2.1328,2.19528,2.24915,2.29601,2.33569,2.36782,2.39286,2.41102,2.42087
investments,ME,trillion*usd/yr,0.777784,0.954845,1.1491,1.35492,1.5664,1.7795,1.99726,2.22456,2.46759,2.73027,3.00679,3.29119,3.58543,3.8925,4.21199,4.54261,4.88286,5.22665,5.54988,5.83085,6.0727,6.28245,6.4596,6.60271,6.71385,6.79398,6.83652
investments,INDIA,trillion*usd/yr,1.44013,1.98377,2.61165,3.31232,4.09012,4.95023,5.88716,6.89357,7.96377,9.08879,10.245,11.4096,12.5751,13.7343,14.8676,15.9657,17.0692,18.202,19.2785,20.213,21.0164,21.7149,22.306,22.7839,23.1551,23.4231,23.5658
investments,KOR,trillion*usd/yr,0.398842,0.467788,0.532621,0.588275,0.635666,0.67664,0.71167,0.740918,0.764767,0.783882,0.799919,0.814436,0.827775,0.839823,0.849783,0.857227,0.863789,0.871027,0.878264,0.88455,0.889951,0.894714,0.898805,0.902153,0.9048,0.906772,0.907934
investments,CHN,trillion*usd/yr,5.15204,6.98851,8.67789,10.0414,11.1619,12.135,12.9182,13.4703,13.874,14.2141,14.4839,14.664,14.7682,14.8178,14.8332,14.833,14.8295,14.8312,14.8364,14.842,14.8475,14.8535,14.8595,14.8654,14.8709,14.8762,14.8813
investments,SEAS,trillion*usd/yr,0.628383,0.796243,0.979726,1.17336,1.38004,1.60338,1.84246,2.0957,2.36316,2.6445,2.93629,3.23477,3.5376,3.84282,4.14887,4.45554,4.76772,5.08553,5.3859,5.64688,5.87144,6.06643,6.23129,6.36452,6.46802,6.54269,6.58241
investments,INDO,trillion*usd/yr,0.36555,0.502941,0.657122,0.821211,0.994313,1.17632,1.36501,1.55772,1.75174,1.94463,2.135,2.3222,2.50781,2.69293,2.87499,3.05245,3.23122,3.41461,3.58889,3.74037,3.87072,3.98406,4.08002,4.15762,4.21796,4.26157,4.2849
investments,JAP,trillion*usd/yr,0.903077,0.948091,0.989433,1.02015,1.04546,1.07205,1.10151,1.13392,1.16801,1.20222,1.23499,1.26538,1.29475,1.3246,1.35486,1.38526,1.41617,1.44757,1.47727,1.50317,1.52551,1.54494,1.56139,1.57471,1.58511,1.59266,1.59678
investments,OCE,trillion*usd/yr,0.245011,0.280311,0.316036,0.352025,0.389732,0.430418,0.473242,0.51748,0.56475,0.616364,0.670284,0.724145,0.777321,0.829681,0.881374,0.932781,0.98499,1.03822,1.08861,1.13243,1.17016,1.20294,1.23067,1.2531,1.27053,1.28313,1.28987
investments,RSAS,trillion*usd/yr,0.282495,0.374285,0.485988,0.618382,0.776984,0.967594,1.19312,1.45633,1.76212,2.11502,2.51646,2.96603,3.45884,3.99166,4.57109,5.1998,5.85669,6.51194,7.12161,7.65014,8.10464,8.49798,8.82956,9.09705,9.30444,9.45342,9.53138
investments,RSAF,trillion*usd/yr,0.101019,0.131833,0.167615,0.210116,0.265592,0.340726,0.439952,0.567214,0.727059,0.924022,1.1622,1.44496,1.77323,2.14909,2.58099,3.07056,3.58779,4.09719,4.56658,4.97277,5.32195,5.62367,5.87768,6.08247,6.2411,6.3548,6.41378
consumption,CAN,trillion*usd/yr,1.21394,1.3371,1.47058,1.61923,1.77722,1.93759,2.09783,2.25913,2.433,2.62914,2.84094,3.05912,3.27902,3.49795,3.71655,3.93653,4.16083,4.38872,4.60396,4.79117,4.95238,5.09235,5.21069,5.30636,5.38074,5.43446,5.4632
consumption,USA,trillion*usd/yr,12.9665,14.4783,15.932,17.2457,18.4447,19.5751,20.6725,21.7702,22.902,24.0842,25.2625,26.3828,27.4564,28.5017,29.5041,30.4551,31.4013,32.3755,33.3051,34.1143,34.8111,35.4179,35.9324,36.3492,36.6741,36.9101,37.0388
consumption,MEX,trillion*usd/yr,1.53833,1.80564,2.0963,2.40525,2.73658,3.09547,3.48321,3.89992,4.34442,4.81564,5.31411,5.83987,6.38983,6.96158,7.55834,8.1824,8.82733,9.4773,10.0873,10.6175,11.074,11.4697,11.8038,12.0737,12.2832,12.4342,12.5143
consumption,RCAM,trillion*usd/yr,0.791536,0.96134,1.15985,1.38043,1.62879,1.91146,2.22848,2.57928,2.96636,3.39233,3.85714,4.36011,4.9002,5.47633,6.08728,6.7301,7.39488,8.06319,8.6889,9.23198,9.6991,10.1038,10.4453,10.721,10.9349,11.0889,11.1701
consumption,BRA,trillion*usd/yr,2.1307,2.50254,2.87607,3.22665,3.5666,3.91242,4.26604,4.62479,4.98149,5.3312,5.68158,6.03948,6.3971,6.74681,7.09485,7.44937,7.81324,8.18249,8.53104,8.83469,9.09649,9.32387,9.51618,9.67176,9.79282,9.88038,9.92744
consumption,RSAM,trillion*usd/yr,2.36123,2.8455,3.36493,3.91568,4.50044,5.12252,5.78205,6.47804,7.20797,7.96787,8.74927,9.54484,10.3555,11.1814,12.0134,12.8448,13.6895,14.5496,15.363,16.0698,16.6779,17.206,17.6526,18.0135,18.294,18.4964,18.6043
consumption,NAF,trillion*usd/yr,1.0953,1.41936,1.80044,2.21143,2.65483,3.13835,3.66339,4.23019,4.84035,5.4914,6.16368,6.8393,7.52123,8.21466,8.9151,9.61911,10.3364,11.0662,11.7555,12.3544,12.8696,13.3169,13.695,14.0006,14.2379,14.4091,14.5
consumption,WAF,trillion*usd/yr,0.936649,1.33022,1.84408,2.49913,3.34848,4.45248,5.87546,7.68166,9.93582,12.6986,16.0164,19.9226,24.4095,29.478,35.1897,41.5389,48.2068,54.8037,60.9022,66.1794,70.7148,74.6361,77.9391,80.6023,82.6654,84.1446,84.9128
consumption,EAF,trillion*usd/yr,0.422811,0.584036,0.797308,1.07181,1.43387,1.91248,2.53318,3.32172,4.30955,5.52808,7.00483,8.76094,10.7959,13.116,15.7692,18.7642,21.9244,25.0392,27.911,30.3959,32.5319,34.3779,35.9322,37.1853,38.156,38.8518,39.2126
consumption,SAF,trillion*usd/yr,0.529244,0.647175,0.774844,0.905071,1.03726,1.17243,1.31207,1.45735,1.60788,1.7625,1.91826,2.0723,2.22369,2.37133,2.51183,2.64355,2.77411,2.90912,3.03817,3.15027,3.24666,3.33057,3.40169,3.45924,3.50401,3.53642,3.55385
consumption,WEU,trillion*usd/yr,11.3207,12.1079,13.0405,14.0739,15.1969,16.4054,17.6877,19.0377,20.4774,22.0194,23.6128,25.2071,26.8112,28.4419,30.0911,31.7516,33.4431,35.1615,36.785,38.1973,39.4135,40.4696,41.3625,42.0845,42.6459,43.0516,43.269
consumption,CEU,trillion*usd/yr,1.96004,2.22878,2.5121,2.79071,3.05296,3.29285,3.51912,3.74376,3.97905,4.2309,4.48015,4.70779,4.91813,5.12058,5.32304,5.53157,5.74666,5.96463,6.17028,6.34973,6.50466,6.63928,6.7532,6.84546,6.91735,6.96947,6.99771
consumption,TUR,trillion*usd/yr,1.07072,1.28615,1.50886,1.73762,1.97455,2.22162,2.47748,2.74053,3.01085,3.28784,3.56657,3.84249,4.1163,4.38908,4.65856,4.92375,5.19179,5.46581,5.72572,5.95175,6.14634,6.31546,6.4586,6.57438,6.66443,6.72956,6.7645
consumption,UKR,trillion*usd/yr,0.407306,0.485285,0.574059,0.665444,0.754937,0.84066,0.927218,1.02001,1.12223,1.23409,1.34613,1.4497,1.54792,1.64528,1.74108,1.83443,1.92842,2.02481,2.11643,2.1961,2.26468,2.32432,2.37483,2.41568,2.44746,2.47045,2.4828
consumption,STAN,trillion*usd/yr,0.467269,0.634433,0.808201,0.975851,1.12957,1.26436,1.38218,1.48858,1.59851,1.72323,1.85234,1.97438,2.09311,2.21436,2.33849,2.46487,2.59426,2.72568,2.84978,2.95785,3.05098,3.13186,3.20027,3.2556,3.29865,3.32978,3.34648
consumption,RUS,trillion*usd/yr,2.33461,2.74802,3.17507,3.58284,3.93559,4.21424,4.46453,4.73748,5.05265,5.41069,5.76613,6.07749,6.36056,6.63919,6.91614,7.19075,7.46921,7.7536,8.02338,8.25844,8.4611,8.63736,8.78663,8.90753,9.00172,9.07004,9.10709
consumption,ME,trillion*usd/yr,2.92595,3.59204,4.3228,5.09708,5.89265,6.6943,7.51351,8.36858,9.28282,10.271,11.3113,12.3811,13.4881,14.6432,15.8451,17.0889,18.3689,19.6621,20.8781,21.9351,22.8449,23.634,24.3004,24.8388,25.2569,25.5583,25.7183
consumption,INDIA,trillion*usd/yr,5.41765,7.46275,9.82476,12.4607,15.3866,18.6223,22.1469,25.9329,29.9589,34.1911,38.5406,42.9217,47.3063,51.6669,55.9305,60.0614,64.2127,68.4741,72.5238,76.0393,79.0618,81.6893,83.9132,85.7107,87.1074,88.1155,88.6523
consumption,KOR,trillion*usd/yr,1.50041,1.75978,2.00367,2.21303,2.39131,2.54546,2.67724,2.78726,2.87698,2.94889,3.00922,3.06383,3.11401,3.15934,3.1968,3.22481,3.24949,3.27672,3.30395,3.32759,3.34791,3.36583,3.38122,3.39381,3.40377,3.41119,3.41556
consumption,CHN,trillion*usd/yr,19.3815,26.2901,32.6454,37.7746,41.9902,45.6506,48.5972,50.6741,52.1926,53.4721,54.4869,55.1644,55.5564,55.7431,55.8011,55.8002,55.7871,55.7935,55.8132,55.8341,55.855,55.8774,55.9001,55.9221,55.943,55.9629,55.982
consumption,SEAS,trillion*usd/yr,2.36392,2.99539,3.68564,4.41408,5.19157,6.03177,6.93117,7.88383,8.89,9.94836,11.046,12.1689,13.3081,14.4563,15.6077,16.7613,17.9357,19.1313,20.2612,21.243,22.0878,22.8213,23.4415,23.9427,24.3321,24.613,24.7624
