Variable,Region,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
extra_paid_abatement,SEAS,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,INDO,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,JAP,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,OCE,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,RSAS,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_paid_abatement,RSAF,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,CAN,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,USA,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,MEX,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,RCAM,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,BRA,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,RSAM,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,NAF,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,WAF,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,EAF,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,SAF,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,WEU,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,CEU,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,TUR,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,UKR,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,STAN,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,RUS,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,ME,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,INDIA,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,KOR,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,CHN,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,SEAS,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,INDO,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,JAP,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,OCE,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,RSAS,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra_received_abatement,RSAF,trillion*usd/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
global_rel_abatement_costs,Global,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
capital_stock,CAN,trillion*usd/yr,3.06075,3.94155,4.79896,5.65165,6.50817,7.36764,8.22637,9.0824,9.94585,10.8343,11.7543,12.7009,13.6649,14.6355,15.6045,16.5661,17.518,18.457,19.365,20.2138,20.9833,21.6629,22.2444,22.722,23.0932,23.3579,23.5137
capital_stock,USA,trillion*usd/yr,33.4009,42.9001,52.1759,61.103,69.6061,77.6723,85.3286,92.6316,99.6619,106.499,113.148,119.556,125.69,131.543,137.092,142.311,147.223,151.878,156.245,160.23,163.767,166.829,169.395,171.451,172.993,174.028,174.548
capital_stock,MEX,trillion*usd/yr,3.686,4.95767,6.30105,7.71879,9.21665,10.8038,12.4878,14.2741,16.1643,18.1572,20.2504,22.4403,24.7189,27.0759,29.504,31.9973,34.5424,37.1114,39.6392,42.038,44.2451,46.2248,47.9503,49.4015,50.5688,51.4498,52.0362
capital_stock,RCAM,trillion*usd/yr,1.0413,1.88813,2.78879,3.75465,4.80038,5.94391,7.19882,8.5744,10.0795,11.7225,13.5079,15.437,17.5076,19.7147,22.0509,24.5045,27.0541,29.6627,32.2568,34.7414,37.0486,39.1389,40.9824,42.5564,43.8494,44.8571,45.5694
capital_stock,BRA,trillion*usd/yr,5.32128,7.04456,8.84292,10.673,12.5124,14.3595,16.2148,18.0748,19.9288,21.762,23.5694,25.3531,27.1062,28.8149,30.4735,32.0847,33.652,35.1738,36.624,37.9603,39.1533,40.1878,41.0531,41.7411,42.2499,42.5808,42.7317
capital_stock,RSAM,trillion*usd/yr,5.99268,7.96278,10.1183,12.4521,14.9599,17.6401,20.4896,23.5032,26.6721,29.9827,33.4125,36.9335,40.5221,44.1573,47.8108,51.451,55.0633,58.6361,62.1006,65.3484,68.3029,70.9235,73.1801,75.0499,76.5238,77.6014,78.2743
capital_stock,NAF,trillion*usd/yr,2.49252,3.56224,4.83099,6.28437,7.91062,9.70496,11.6613,13.7711,16.0249,18.4073,20.8813,23.3959,25.9092,28.3887,30.8006,33.1103,35.294,37.3283,39.1531,40.6882,41.8826,42.7147,43.1751,43.2638,42.9929,42.3831,41.454
capital_stock,WAF,trillion*usd/yr,1.67816,2.79996,4.24991,6.10267,8.4668,11.4812,15.3084,20.124,26.1077,33.4282,42.2226,52.582,64.5174,77.9801,92.9164,109.201,126.403,143.838,160.639,175.927,189.122,199.912,208.112,213.64,216.528,216.886,214.823
capital_stock,EAF,trillion*usd/yr,0.886128,1.35119,1.95232,2.72327,3.71568,4.99632,6.63828,8.71763,11.3153,14.5116,18.3779,22.968,28.2991,34.3627,41.1606,48.6622,56.6649,64.8237,72.7167,79.9249,86.1713,91.3042,95.2336,97.9174,99.3687,99.6374,98.7727
capital_stock,SAF,trillion*usd/yr,1.37501,1.81996,2.31614,2.85418,3.42523,4.02253,4.6415,5.27896,5.93125,6.59322,7.25681,7.91197,8.54914,9.1592,9.73129,10.2549,10.7279,11.153,11.5236,11.8265,12.0536,12.2024,12.2723,12.2639,12.1801,12.0252,11.8032
capital_stock,WEU,trillion*usd/yr,27.8288,35.8011,43.288,50.4789,57.5146,64.5035,71.5196,78.6146,85.8523,93.294,100.932,108.705,116.57,124.506,132.488,140.481,148.476,156.458,164.293,171.758,178.692,185.006,190.63,195.504,199.598,202.898,205.368
capital_stock,CEU,trillion*usd/yr,4.13085,5.77966,7.42378,9.05596,10.6575,12.2064,13.694,15.1258,16.519,17.8928,19.2421,20.5426,21.7792,22.9491,24.0579,25.1153,26.1293,27.1022,28.021,28.8628,29.6115,30.2592,30.8003,31.2306,31.5492,31.7572,31.8534
capital_stock,TUR,trillion*usd/yr,2.07729,3.08443,4.14162,5.24416,6.39033,7.58056,8.81351,10.0862,11.3961,12.7402,14.1106,15.496,16.8878,18.28,19.6653,21.0367,22.3956,23.746,25.0712,26.3382,27.5233,28.6138,29.5992,30.4706,31.2227,31.8527,32.3539
capital_stock,UKR,trillion*usd/yr,1.07852,1.40451,1.76492,2.15552,2.56796,2.99334,3.42929,3.87956,4.35044,4.84704,5.36336,5.88539,6.40501,6.92025,7.42872,7.92749,8.4172,8.9001,9.3708,9.81792,10.2333,10.6127,10.9528,11.2506,11.5046,11.714,11.8768
capital_stock,STAN,trillion*usd/yr,0.754626,1.30164,1.93354,2.62686,3.35402,4.08717,4.80581,5.49923,6.17458,6.84935,7.52651,8.19643,8.85511,9.50533,10.1495,10.7889,11.4249,12.0578,12.6782,13.27,13.8218,14.3271,14.7808,15.1786,15.5182,15.7983,16.0161
capital_stock,RUS,trillion*usd/yr,4.45929,6.60915,8.81607,11.0454,13.2306,15.2969,17.2329,19.0836,20.906,22.7462,24.593,26.3941,28.1234,29.7847,31.3836,32.9239,34.4144,35.8643,37.2605,38.5727,39.7794,40.8702,41.8364,42.671,43.3705,43.9338,44.3561
capital_stock,ME,trillion*usd/yr,7.50372,10.0027,12.8168,15.9282,19.2979,22.877,26.6373,30.5748,34.7098,39.0729,43.6644,48.4598,53.4461,58.6229,63.9872,69.5299,75.2365,81.0709,86.9134,92.587,97.9624,102.963,107.528,111.604,115.16,118.175,120.612
capital_stock,INDIA,trillion*usd/yr,12.7486,18.4237,25.4913,33.9135,43.6546,54.6794,66.9096,80.2278,94.4886,109.506,125.011,140.68,156.203,171.292,185.636,198.94,211.074,221.983,231.389,238.88,244.211,247.309,248.166,246.827,243.404,238.057,230.939
capital_stock,KOR,trillion*usd/yr,4.62268,5.67024,6.77823,7.89453,8.98057,10.0124,10.9727,11.8483,12.6303,13.3143,13.9033,14.4056,14.8296,15.1818,15.4647,15.6787,15.8306,15.9312,15.9872,16.0009,15.975,15.9127,15.8173,15.6911,15.5371,15.3577,15.1552
capital_stock,CHN,trillion*usd/yr,53.3604,71.9334,93.8396,117.097,140.435,163.212,184.74,204.304,221.66,236.949,250.262,261.602,271.028,278.677,284.741,289.451,293.042,295.741,297.724,299.125,300.053,300.599,300.834,300.818,300.599,300.215,299.7
capital_stock,SEAS,trillion*usd/yr,7.10967,9.01934,11.2816,13.8515,16.6999,19.8123,23.168,26.7395,30.4992,34.417,38.4492,42.5415,46.6373,50.6802,54.6159,58.395,61.9882,65.3686,68.4469,71.0978,73.2407,74.8411,75.8815,76.3572,76.2819,75.6814,74.5773
capital_stock,INDO,trillion*usd/yr,2.98336,4.46714,6.27501,8.37024,10.7161,13.2786,16.018,18.8891,21.8424,24.826,27.7899,30.6893,33.4923,36.175,38.708,41.061,43.2263,45.2056,46.9602,48.4253,49.5608,50.3526,50.7954,50.8906,50.6497,50.0909,49.2295
capital_stock,JAP,trillion*usd/yr,11.2971,13.0687,14.6682,16.0804,17.3139,18.4028,19.3805,20.2744,21.1013,21.868,22.5738,23.214,23.7903,24.3092,24.7758,25.1924,25.5619,25.8863,26.1597,26.3712,26.5135,26.584,26.5815,26.5058,26.3585,26.1426,25.8597
capital_stock,OCE,trillion*usd/yr,2.53847,3.20972,3.89743,4.59738,5.3116,6.04622,6.80229,7.57732,8.37502,9.20253,10.0567,10.9254,11.7955,12.6559,13.4975,14.3136,15.1021,15.8613,16.5766,17.2246,17.7892,18.2626,18.6396,18.9168,19.094,19.1733,19.1551
capital_stock,RSAS,trillion*usd/yr,2.34703,3.43031,4.75089,6.33786,8.23311,10.4885,13.1516,16.2649,19.8739,24.022,28.7378,34.0306,39.8776,46.2369,53.0833,60.3887,68.045,75.8601,83.5422,90.7601,97.2863,102.992,107.791,111.626,114.481,116.366,117.28
capital_stock,RSAF,trillion*usd/yr,1.11306,1.44157,1.84848,2.34222,2.95263,3.72696,4.71614,5.97071,7.54122,9.47552,11.8149,14.5906,17.8151,21.4885,25.6175,30.1883,35.0765,40.0667,44.8974,49.3105,53.1348,56.2765,58.6799,60.3188,61.201,61.3572,60.8174
GDP_gross,CAN,trillion*usd/yr,1.53663,1.69203,1.86003,2.04669,2.24455,2.44468,2.64383,2.84342,3.05779,3.29889,3.55815,3.82372,4.08957,4.35221,4.61228,4.87174,5.13399,5.39789,5.64336,5.85175,6.02582,6.17166,6.28912,6.37727,6.43812,6.47285,6.47674
GDP_gross,USA,trillion*usd/yr,16.4132,18.3229,20.155,21.8059,23.3076,24.7179,26.0818,27.4405,28.8363,30.2887,31.7286,33.0878,34.3798,35.6274,36.8121,37.9228,39.0172,40.1351,41.1861,42.0768,42.8183,43.4389,43.9372,44.3077,44.559,44.6961,44.6983
GDP_gross,MEX,trillion*usd/yr,1.94725,2.28486,2.65119,3.03965,3.45521,3.90407,4.38755,4.9054,5.45571,6.03671,6.64847,7.2905,7.9583,8.64828,9.36376,10.1068,10.8686,11.6291,12.3328,12.9315,13.4338,13.856,14.1981,14.4579,14.6411,14.751,14.7741
GDP_gross,RCAM,trillion*usd/yr,1.00194,1.21629,1.46649,1.74396,2.05572,2.40974,2.80574,3.24259,3.72307,4.24992,4.8225,5.43931,6.09838,6.79761,7.53473,8.30525,9.09609,9.88393,10.6121,11.2323,11.7536,12.1933,12.5513,12.8255,13.0216,13.1431,13.1758
GDP_gross,BRA,trillion*usd/yr,2.69709,3.16675,3.63744,4.07787,4.50351,4.93499,5.37451,5.81849,6.25766,6.68561,7.1117,7.54417,7.97297,8.38835,8.79784,9.21119,9.63151,10.0534,10.4448,10.7762,11.0519,11.2814,11.4646,11.5999,11.6907,11.739,11.7371
GDP_gross,RSAM,trillion*usd/yr,2.98889,3.60073,4.25565,4.94845,5.68216,6.46045,7.28295,8.14785,9.05137,9.98784,10.9459,11.9157,12.8977,13.8914,14.8845,15.8683,16.8589,17.8582,18.7893,19.5797,20.2404,20.7951,21.2431,21.5808,21.8159,21.9528,21.9737
GDP_gross,NAF,trillion*usd/yr,1.38645,1.79531,2.27441,2.78878,3.34084,3.93936,4.58496,5.27671,6.01519,6.79571,7.59232,8.38154,9.1657,9.9496,10.7262,11.4895,12.2492,13.002,13.6846,14.2395,14.6769,15.0167,15.2594,15.4036,15.4566,15.4236,15.2928
GDP_gross,WAF,trillion*usd/yr,1.18563,1.68195,2.32759,3.14725,4.20531,5.57374,7.32769,9.54007,12.282,15.6163,19.5852,24.2115,29.4657,35.3267,41.8424,48.9758,56.3233,63.4128,69.749,74.9772,79.2093,82.607,85.1836,86.9368,87.9332,88.2147,87.6785
GDP_gross,EAF,trillion*usd/yr,0.535203,0.738554,1.00656,1.35009,1.8012,2.39459,3.15983,4.12584,5.32758,6.79852,8.56564,10.6465,13.0309,15.7161,18.7465,22.1176,25.6068,28.9608,31.9512,34.4205,36.4221,38.0307,39.2529,40.0882,40.5681,40.712,40.4714
GDP_gross,SAF,trillion*usd/yr,0.669929,0.818823,0.979517,1.14278,1.30771,1.47541,1.64758,1.82543,2.00826,2.19433,2.37968,2.56051,2.73545,2.90295,3.05868,3.20055,3.33756,3.47609,3.60341,3.70658,3.78741,3.84998,3.89424,3.91971,3.92775,3.91932,3.89211
GDP_gross,WEU,trillion*usd/yr,14.33,15.3242,16.5005,17.8019,19.214,20.7311,22.3377,24.0254,25.8214,27.7406,29.7178,31.6886,33.6634,35.6627,37.6752,39.691,41.7335,43.7969,45.7284,47.3846,48.7856,49.9772,50.9572,51.7175,52.2727,52.6308,52.7538
GDP_gross,CEU,trillion*usd/yr,2.48106,2.82052,3.17775,3.52827,3.85727,4.1571,4.43876,4.71726,5.00793,5.31799,5.62312,5.89938,6.15212,6.39308,6.63197,6.87612,7.12588,7.37641,7.60883,7.80613,7.97065,8.10779,8.21735,8.29848,8.35311,8.38232,8.38163
GDP_gross,TUR,trillion*usd/yr,1.35535,1.62746,1.90826,2.19615,2.49377,2.8035,3.12358,3.45188,3.78845,4.13243,4.47755,4.81804,5.15475,5.48897,5.81781,6.14002,6.46444,6.79486,7.10631,7.37437,7.60229,7.79766,7.96001,8.08783,8.18335,8.24773,8.27476
GDP_gross,UKR,trillion*usd/yr,0.515578,0.614149,0.726219,0.841403,0.953984,1.06158,1.16998,1.28596,1.41351,1.55283,1.69193,1.81996,1.94083,2.06016,2.17705,2.29036,2.40391,2.51985,2.62925,2.72322,2.80292,2.87107,2.92749,2.97164,3.00431,3.02594,3.03436
GDP_gross,STAN,trillion*usd/yr,0.591479,0.802815,1.02222,1.23358,1.427,1.59617,1.74358,1.87626,2.01303,2.168,2.32797,2.47855,2.62439,2.77281,2.92418,3.07766,3.23413,3.39229,3.54052,3.66802,3.77629,3.86874,3.94519,4.00502,4.0493,4.07861,4.09002
GDP_gross,RUS,trillion*usd/yr,2.9552,3.47755,4.01631,4.52981,4.97287,5.32146,5.63341,5.97303,6.36478,6.8092,7.24887,7.63162,7.97739,8.31609,8.65107,8.98141,9.31472,9.65344,9.97195,10.2454,10.4769,10.674,10.8364,10.9625,11.0546,11.1141,11.1346
GDP_gross,ME,trillion*usd/yr,3.70373,4.5455,5.4675,6.44269,7.44271,8.44816,9.47332,10.541,11.6803,12.9092,14.1998,15.5233,16.8889,18.3101,19.7843,21.3053,22.8653,24.4355,25.9033,27.168,28.2455,29.1692,29.9375,30.5447,31.0013,31.3126,31.4492
GDP_gross,INDIA,trillion*usd/yr,6.85778,9.43701,12.4025,15.6941,19.3259,23.3147,27.6259,32.216,37.0488,42.0717,47.1644,52.2123,57.172,62.0019,66.6065,70.9362,75.1617,79.373,83.187,86.2398,88.5925,90.3677,91.5685,92.1858,92.2645,91.8363,90.8376
GDP_gross,KOR,trillion*usd/yr,1.89925,2.22673,2.53366,2.79589,3.01782,3.20825,3.36946,3.50228,3.60861,3.69164,3.75922,3.81866,3.87153,3.9173,3.95225,3.97444,3.99148,4.01049,4.0283,4.04054,4.04759,4.05061,4.04953,4.04411,4.03463,4.02131,4.00367
GDP_gross,CHN,trillion*usd/yr,24.5335,33.2676,41.2874,47.743,53.0324,57.6103,61.2785,63.8433,65.6992,67.2493,68.4624,69.2481,69.6725,69.8372,69.839,69.7656,69.6753,69.6079,69.5555,69.5032,69.4499,69.3974,69.3445,69.29,69.2339,69.1763,69.1177
GDP_gross,SEAS,trillion*usd/yr,2.9923,3.78843,4.65433,5.56273,6.52607,7.56002,8.65844,9.81218,11.0197,12.2772,13.5666,14.8684,16.1697,17.4598,18.7298,19.9766,21.2196,22.4567,23.5845,24.509,25.2467,25.8301,26.26,26.5337,26.6631,26.6559,26.4921
GDP_gross,INDO,trillion*usd/yr,1.74072,2.39229,3.12008,3.89037,4.69795,5.5412,6.40861,7.28655,8.16149,9.0212,9.85826,10.6689,11.4594,12.2339,12.9797,13.689,14.3871,15.0869,15.7269,16.248,16.6595,16.9811,17.2127,17.3526,17.4076,17.3822,17.265
GDP_gross,JAP,trillion*usd/yr,4.30037,4.51367,4.70849,4.85172,4.96823,5.08973,5.22362,5.37011,5.52298,5.6747,5.81782,5.94776,6.0708,6.19386,6.31645,6.43712,6.55735,6.67683,6.78539,6.87344,6.94231,6.99508,7.03171,7.05183,7.05659,7.04671,7.01999
GDP_gross,OCE,trillion*usd/yr,1.16672,1.33439,1.50359,1.67349,1.85088,2.04158,2.24144,2.44685,2.66525,2.90255,3.14883,3.39272,3.63112,3.86323,4.08958,4.3117,4.53436,4.75822,4.96541,5.13913,5.28188,5.39913,5.49081,5.55617,5.59708,5.61471,5.60514
GDP_gross,RSAS,trillion*usd/yr,1.34521,1.78077,2.30895,2.93256,3.67662,4.56699,5.61542,6.8327,8.23905,9.85237,11.6753,13.7017,15.9043,18.2638,20.8051,23.5345,26.3502,29.1146,31.631,33.7459,35.4971,36.9459,38.0952,38.9406,39.5055,39.8033,39.7886
GDP_gross,RSAF,trillion*usd/yr,0.481045,0.627298,0.796416,0.996354,1.25619,1.60649,2.06663,2.6531,3.38458,4.27885,5.35073,6.61072,8.05725,9.69329,11.5489,13.6219,15.7703,17.8335,19.6717,21.1895,22.4199,23.4083,24.159,24.6718,24.9662,25.054,24.9055
GDP_net,CAN,trillion*usd/yr,1.53663,1.68804,1.8505,2.02971,2.2179,2.40588,2.59018,2.77204,2.96514,3.18036,3.40861,3.63791,3.8621,4.07763,4.2848,4.48494,4.68071,4.87075,5.03695,5.16338,5.25368,5.31434,5.34638,5.35023,5.32885,5.28442,5.21434
GDP_net,USA,trillion*usd/yr,16.4132,18.2895,20.0752,21.6664,23.0946,24.4164,25.6754,26.9124,28.1673,29.4565,30.71,31.8605,32.9214,33.9145,34.8214,35.631,36.3965,37.1547,37.8222,38.3162,38.6515,38.8585,38.94,38.8963,38.7396,38.479,38.1015
GDP_net,MEX,trillion*usd/yr,1.94725,2.27923,2.63695,3.01322,3.41223,3.83916,4.29431,4.77651,5.28279,5.80993,6.35641,6.92024,7.49572,8.07815,8.66906,9.2683,9.86587,10.4422,10.9476,11.3415,11.6345,11.8444,11.9741,12.0254,12.0066,11.9237,11.7695
GDP_net,RCAM,trillion*usd/yr,1.00194,1.21329,1.45861,1.7288,2.03015,2.36968,2.74611,3.1574,3.60507,4.09027,4.61066,5.16307,5.74391,6.34948,6.97573,7.61621,8.25685,8.87515,9.42019,9.85116,10.1794,10.4231,10.5853,10.6677,10.6786,10.624,10.4962
GDP_net,BRA,trillion*usd/yr,2.69709,3.15894,3.61791,4.04241,4.44749,4.85295,5.2603,5.66561,6.05933,6.43445,6.79929,7.16102,7.50954,7.83535,8.14512,8.44699,8.74288,9.02737,9.27168,9.45114,9.57164,9.64357,9.66878,9.6483,9.58713,9.48901,9.35009
GDP_net,RSAM,trillion*usd/yr,2.98889,3.59185,4.2328,4.90543,5.61149,6.35305,7.12819,7.93377,8.76449,9.61263,10.4651,11.3106,12.148,12.9757,13.7803,14.5518,15.3035,16.0356,16.679,17.1722,17.5295,17.776,17.9156,17.95,17.8905,17.7453,17.5049
GDP_net,NAF,trillion*usd/yr,1.38645,1.78625,2.24916,2.73812,3.25312,3.7998,4.37554,4.9763,5.59902,6.23471,6.85501,7.4354,7.97565,8.47775,8.93296,9.33322,9.6836,9.97968,10.1734,10.2281,10.161,9.99524,9.74046,9.40546,9.0047,8.55057,8.04628
GDP_net,WAF,trillion*usd/yr,1.18563,1.67163,2.29652,3.07934,4.0757,5.3445,6.94305,8.92193,11.3235,14.174,17.4723,21.1947,25.2672,29.6221,34.2437,39.0355,43.6167,47.5941,50.6097,52.4628,53.3127,53.3463,52.6473,51.2925,49.4002,47.0683,44.3181
GDP_net,EAF,trillion*usd/yr,0.535203,0.734025,0.993128,1.32095,1.74569,2.2961,2.99396,3.85852,4.91185,6.1706,7.64158,9.31991,11.1742,13.1782,15.3421,17.6285,19.8299,21.7364,23.1837,24.0846,24.5143,24.5596,24.26,23.652,22.7908,21.7225,20.4567
GDP_net,SAF,trillion*usd/yr,0.669929,0.815862,0.971564,1.12734,1.28181,1.4355,1.58948,1.74444,1.89909,2.05094,2.19545,2.32857,2.44871,2.55432,2.64142,2.70806,2.7618,2.80774,2.83567,2.83645,2.81321,2.7707,2.71055,2.63419,2.54434,2.44333,2.33147
GDP_net,WEU,trillion*usd/yr,14.33,15.3059,16.4567,17.724,19.092,20.5532,22.0906,23.6945,25.3896,27.1872,29.0202,30.8232,32.6047,34.383,36.1451,37.8785,39.6029,41.3108,42.8583,44.1142,45.1029,45.8723,46.426,46.7628,46.9018,46.8562,46.5987
GDP_net,CEU,trillion*usd/yr,2.48106,2.81551,3.16526,3.50553,3.82136,4.10497,4.3671,4.62248,4.8858,5.16331,5.43065,5.66444,5.86997,6.05853,6.23915,6.41812,6.5952,6.76561,6.91213,7.02009,7.09275,7.1361,7.15112,7.13832,7.1006,7.04012,6.95435
GDP_net,TUR,trillion*usd/yr,1.35535,1.62372,1.89914,2.17988,2.46837,2.76675,3.07309,3.38515,3.7028,4.02494,4.34524,4.65796,4.9639,5.26426,5.5562,5.83842,6.11922,6.40211,6.66358,6.88115,7.05849,7.20327,7.3156,7.39468,7.44312,7.46254,7.44791
GDP_net,UKR,trillion*usd/yr,0.515578,0.613063,0.723492,0.836406,0.946058,1.05003,1.15402,1.26467,1.38575,1.51723,1.64724,1.76516,1.87481,1.98165,2.08476,2.18296,2.27985,2.37741,2.46719,2.54106,2.60034,2.64784,2.68365,2.70752,2.72047,2.72315,2.71386
GDP_net,STAN,trillion*usd/yr,0.591479,0.801396,1.01839,1.22625,1.41515,1.57881,1.71981,1.84519,1.97349,2.1183,2.26649,2.40391,2.53512,2.66715,2.80022,2.93334,3.06722,3.20053,3.3223,3.42266,3.50336,3.56795,3.61659,3.64906,3.66674,3.67048,3.65802
GDP_net,RUS,trillion*usd/yr,2.9552,3.4714,4.00123,4.50291,4.93155,5.26357,5.55659,5.87412,6.23974,6.65312,7.05741,7.40181,7.70603,7.99918,8.28432,8.56027,8.83401,9.10773,9.35733,9.56004,9.71966,9.84412,9.93377,9.98814,10.0102,10.0019,9.95857
GDP_net,ME,trillion*usd/yr,3.70373,4.53507,5.44139,6.39494,7.36689,8.33742,9.32018,10.3372,11.4162,12.5734,13.7802,15.0076,16.2636,17.5605,18.8947,20.2588,21.6443,23.0231,24.2895,25.351,26.2251,26.9457,27.5139,27.927,28.1971,28.3316,28.3067
GDP_net,INDIA,trillion*usd/yr,6.85778,9.37414,12.2231,15.3277,18.6825,22.2803,26.0634,29.9688,33.9389,37.8952,41.7001,45.2312,48.4374,51.2747,53.6555,55.5316,57.0311,58.2156,58.8101,58.5996,57.6922,56.2322,54.2827,51.9025,49.1812,46.1961,42.9764
GDP_net,KOR,trillion*usd/yr,1.89925,2.21932,2.51557,2.764,2.96916,3.13987,3.27858,3.38655,3.46594,3.51999,3.55633,3.58206,3.59882,3.60628,3.60117,3.58183,3.55531,3.52814,3.49766,3.46038,3.41707,3.36911,3.31685,3.26049,3.20066,3.13791,3.07226
GDP_net,CHN,trillion*usd/yr,24.5335,33.1863,41.0805,47.3777,52.4834,56.8554,60.3044,62.6492,64.2853,65.6109,66.5976,67.161,67.3694,67.3247,67.1221,66.8468,66.5553,66.286,66.0322,65.7802,65.5296,65.2823,65.0377,64.795,64.554,64.3152,64.079
GDP_net,SEAS,trillion*usd/yr,2.9923,3.76193,4.58515,5.43179,6.31068,7.23268,8.18741,9.16234,10.1517,11.1462,12.1239,13.0629,13.9486,14.7693,15.5151,16.1801,16.7773,17.3028,17.6784,17.8424,17.8204,17.6484,17.3393,16.9039,16.363,15.7334,15.0159
GDP_net,INDO,trillion*usd/yr,1.74072,2.37556,3.07371,3.7988,4.54289,5.30127,6.05997,6.80398,7.51862,8.19019,8.80995,9.37332,9.88528,10.3487,10.7519,11.0874,11.3751,11.6244,11.7885,11.8284,11.7592,11.6023,11.3654,11.0549,10.6829,10.2597,9.78592
